I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-48, -39, 9, 43, -29, -14, 117, 78, 78, 29, -9, -29, 
-48, -39, 9, 43, -29, -14, 117, 78, 78, 29, -9, -29, 
-58, -29, 29, 43, -43, 0, 117, 87, 87, 29, -9, -29, 
-58, -29, 29, 43, -43, 0, 117, 87, 87, 29, -9, -29, 
-58, -29, 29, 43, -43, 0, 117, 87, 87, 29, -9, -29, 
-58, -29, 29, 43, -43, 0, 117, 87, 87, 29, -9, -29, 
-48, -29, 19, 39, -34, -4, 126, 97, 87, 39, -19, -29, 
-48, -29, 19, 39, -34, -4, 126, 97, 87, 39, -19, -29, 
-48, -29, 19, 39, -34, -4, 126, 97, 87, 39, -19, -29, 
-48, -29, 19, 39, -34, -4, 126, 97, 87, 39, -19, -29, 
-48, -19, 29, 34, -39, 4, 136, 107, 87, 39, -19, -29, 
-48, -19, 29, 34, -39, 4, 136, 107, 87, 39, -19, -29, 
-48, -19, 29, 34, -39, 4, 136, 107, 87, 39, -19, -29, 
-48, -19, 29, 34, -39, 4, 136, 107, 87, 39, -19, -29, 
-48, -19, 29, 34, -39, 4, 146, 112, 97, 39, -9, -29, 
-48, -19, 29, 34, -39, 4, 146, 117, 97, 39, -9, -29, 
-48, -19, 29, 34, -39, 4, 146, 122, 97, 39, -9, -29, 
-48, -19, 29, 34, -39, 4, 146, 126, 97, 39, -9, -29, 
-48, -19, 29, 34, -39, 4, 156, 131, 107, 48, -9, -29, 
-48, -19, 29, 34, -39, 4, 156, 136, 107, 48, -9, -29, 
-48, -19, 29, 34, -39, 4, 156, 141, 107, 48, -9, -29, 
-48, -19, 29, 34, -39, 4, 156, 146, 107, 48, -9, -29, 
-58, -29, 29, 43, -43, 0, 165, 156, 107, 58, -9, -19, 
-58, -29, 29, 43, -43, 0, 165, 156, 107, 58, -9, -19, 
-58, -29, 29, 43, -43, 0, 165, 156, 107, 58, -9, -19, 
-58, -29, 29, 43, -43, 0, 165, 156, 107, 58, -9, -19, 
-58, -19, 39, 39, -48, 9, 165, 165, 117, 58, -9, -19, 
-58, -19, 39, 39, -48, 9, 165, 165, 117, 58, -9, -19, 
-58, -19, 39, 39, -48, 9, 165, 165, 117, 58, -9, -19, 
-58, -19, 39, 39, -48, 9, 165, 165, 117, 58, -9, -19, 
-58, -19, 39, 39, -48, 9, 175, 175, 126, 58, -19, -29, 
-58, -19, 39, 39, -48, 9, 175, 175, 126, 58, -19, -29, 
-58, -19, 39, 39, -48, 9, 175, 175, 126, 58, -19, -29, 
-58, -19, 39, 39, -48, 9, 175, 175, 126, 58, -19, -29, 
-58, -19, 39, 39, -48, 9, 180, 185, 131, 58, -9, -29, 
-58, -19, 39, 39, -48, 9, 185, 185, 136, 58, -9, -29, 
-58, -19, 39, 39, -48, 9, 190, 185, 141, 58, -9, -29, 
-58, -19, 39, 39, -48, 9, 195, 185, 146, 58, -9, -29, 
-58, -19, 39, 39, -48, 9, 204, 195, 156, 68, -9, -29, 
-58, -19, 39, 39, -48, 9, 204, 195, 156, 68, -9, -29, 
-58, -19, 39, 39, -48, 9, 204, 195, 156, 68, -9, -29, 
-58, -19, 39, 39, -48, 9, 204, 195, 156, 68, -9, -29, 
-58, -19, 39, 39, -48, 9, 209, 200, 165, 68, -19, -29, 
-58, -19, 39, 39, -48, 9, 214, 204, 165, 68, -19, -29, 
-58, -19, 39, 39, -48, 9, 219, 209, 165, 68, -19, -29, 
-58, -19, 39, 39, -48, 9, 224, 214, 165, 68, -19, -29, 
-58, -29, 29, 43, -43, 0, 234, 219, 170, 78, -19, -29, 
-58, -29, 29, 43, -43, 0, 234, 224, 175, 78, -19, -29, 
-58, -29, 29, 43, -43, 0, 234, 229, 180, 78, -19, -29, 
-58, -29, 29, 43, -43, 0, 234, 234, 185, 78, -19, -29, 
-58, -29, 29, 43, -43, 0, 248, 248, 190, 78, -19, -39, 
-58, -29, 29, 43, -43, 0, 253, 253, 195, 78, -19, -39, 
-58, -29, 29, 43, -43, 0, 258, 258, 200, 78, -19, -39, 
-58, -29, 29, 43, -43, 0, 263, 263, 204, 78, -19, -39, 
-58, -29, 29, 43, -43, 0, 278, 278, 209, 78, -29, -39, 
-58, -29, 29, 43, -43, 0, 283, 283, 214, 78, -29, -39, 
-58, -29, 29, 43, -43, 0, 287, 287, 219, 78, -29, -39, 
-58, -29, 29, 43, -43, 0, 292, 292, 224, 78, -29, -39, 
-58, -29, 29, 43, -43, 0, 307, 302, 224, 87, -29, -48, 
-58, -29, 29, 43, -43, 0, 312, 312, 224, 87, -29, -48, 
-58, -29, 29, 43, -43, 0, 317, 322, 224, 87, -29, -48, 
-58, -29, 29, 43, -43, 0, 322, 331, 224, 87, -29, -48, 
-68, -39, 29, 53, -48, -4, 336, 336, 239, 87, -29, -48, 
-68, -39, 29, 53, -48, -4, 341, 341, 244, 87, -29, -48, 
-68, -39, 29, 53, -48, -4, 346, 346, 248, 87, -29, -48, 
-68, -39, 29, 53, -48, -4, 351, 351, 253, 87, -29, -48, 
-68, -39, 29, 53, -48, -4, 361, 366, 263, 87, -34, -58, 
-68, -39, 29, 53, -48, -4, 370, 370, 263, 87, -39, -58, 
-68, -39, 29, 53, -48, -4, 380, 375, 263, 87, -43, -58, 
-68, -39, 29, 53, -48, -4, 390, 380, 263, 87, -48, -58, 
-78, -48, 29, 63, -53, -9, 405, 400, 273, 87, -58, -63, 
-78, -48, 29, 63, -53, -9, 409, 409, 273, 87, -58, -68, 
-78, -48, 29, 63, -53, -9, 414, 419, 273, 87, -58, -73, 
-78, -48, 29, 63, -53, -9, 419, 429, 273, 87, -58, -78, 
-87, -48, 39, 68, -63, -4, 434, 444, 278, 87, -68, -87, 
-87, -48, 39, 68, -63, -4, 439, 448, 283, 87, -68, -87, 
-87, -48, 39, 68, -63, -4, 444, 453, 287, 87, -68, -87, 
-87, -48, 39, 68, -63, -4, 448, 458, 292, 87, -68, -87, 
-87, -39, 48, 63, -68, 4, 458, 468, 297, 87, -73, -92, 
-87, -39, 48, 63, -68, 4, 468, 478, 302, 87, -78, -97, 
-87, -39, 48, 63, -68, 4, 478, 488, 307, 87, -82, -102, 
-87, -39, 48, 63, -68, 4, 488, 497, 312, 87, -87, -107, 
-87, -48, 39, 68, -63, -4, 492, 502, 322, 87, -97, -117, 
-87, -48, 39, 68, -63, -4, 497, 507, 322, 87, -97, -117, 
-87, -48, 39, 68, -63, -4, 502, 512, 322, 87, -97, -117, 
-87, -48, 39, 68, -63, -4, 507, 517, 322, 87, -97, -117, 
-97, -58, 39, 78, -68, -9, 512, 522, 331, 97, -97, -117, 
-97, -58, 39, 78, -68, -9, 517, 527, 331, 97, -97, -117, 
-97, -58, 39, 78, -68, -9, 522, 531, 331, 97, -97, -117, 
-97, -58, 39, 78, -68, -9, 527, 536, 331, 97, -97, -117, 
-97, -48, 48, 73, -73, 0, 527, 536, 341, 87, -107, -117, 
-97, -48, 48, 73, -73, 0, 527, 536, 341, 87, -107, -117, 
-97, -48, 48, 73, -73, 0, 527, 536, 341, 87, -107, -117, 
-97, -48, 48, 73, -73, 0, 527, 536, 341, 87, -107, -117, 
-87, -48, 39, 68, -63, -4, 512, 536, 331, 87, -107, -126, 
-87, -48, 39, 68, -63, -4, 507, 536, 331, 87, -107, -126, 
-87, -48, 39, 68, -63, -4, 502, 536, 331, 87, -107, -126, 
-87, -48, 39, 68, -63, -4, 497, 536, 331, 87, -107, -126, 
-78, -34, 43, 56, -61, 4, 488, 531, 322, 87, -102, -122, 
-78, -29, 48, 53, -63, 9, 478, 527, 322, 87, -97, -117, 
-78, -24, 53, 51, -65, 14, 468, 522, 322, 87, -92, -112, 
-78, -19, 58, 48, -68, 19, 458, 517, 322, 87, -87, -107, 
-73, -14, 58, 43, -65, 21, 434, 497, 312, 92, -78, -97, 
-68, -9, 58, 39, -63, 24, 419, 488, 312, 97, -78, -97, 
-63, -4, 58, 34, -61, 26, 405, 478, 312, 102, -78, -97, 
-58, 0, 58, 29, -58, 29, 390, 468, 312, 107, -78, -97, 
-58, 9, 68, 24, -63, 39, 370, 453, 307, 107, -63, -87, 
-58, 9, 68, 24, -63, 39, 361, 439, 302, 107, -58, -78, 
-58, 9, 68, 24, -63, 39, 351, 424, 297, 107, -53, -68, 
-58, 9, 68, 24, -63, 39, 341, 409, 292, 107, -48, -58, 
-53, 14, 68, 19, -61, 41, 322, 390, 283, 107, -34, -43, 
-48, 19, 68, 14, -58, 43, 302, 370, 273, 107, -29, -39, 
-43, 24, 68, 9, -56, 46, 283, 351, 263, 107, -24, -34, 
-39, 29, 68, 4, -53, 48, 263, 331, 253, 107, -19, -29, 
-29, 39, 68, -4, -48, 53, 239, 312, 234, 107, -14, -14, 
-29, 39, 68, -4, -48, 53, 224, 292, 224, 107, -9, -9, 
-29, 39, 68, -4, -48, 53, 209, 273, 214, 107, -4, -4, 
-29, 39, 68, -4, -48, 53, 195, 253, 204, 107, 0, 0, 
-24, 39, 63, -7, -43, 51, 180, 239, 195, 97, 4, 14, 
-19, 39, 58, -9, -39, 48, 165, 224, 185, 97, 9, 19, 
-14, 39, 53, -12, -34, 46, 151, 209, 175, 97, 14, 24, 
-9, 39, 48, -14, -29, 43, 136, 195, 165, 97, 19, 29, 
-9, 39, 48, -14, -29, 43, 126, 170, 146, 92, 29, 29, 
-9, 39, 48, -14, -29, 43, 117, 156, 136, 87, 29, 29, 
-9, 39, 48, -14, -29, 43, 107, 141, 126, 82, 29, 29, 
-9, 39, 48, -14, -29, 43, 97, 126, 117, 78, 29, 29, 
-9, 34, 43, -12, -26, 39, 87, 107, 107, 63, 29, 39, 
-9, 29, 39, -9, -24, 34, 78, 97, 97, 58, 29, 39, 
-9, 24, 34, -7, -21, 29, 68, 87, 87, 53, 29, 39, 
-9, 19, 29, -4, -19, 24, 58, 78, 78, 48, 29, 39, 
-9, 9, 19, 0, -14, 14, 53, 58, 63, 39, 19, 39, 
-9, 9, 19, 0, -14, 14, 48, 48, 58, 39, 19, 39, 
-9, 9, 19, 0, -14, 14, 43, 39, 53, 39, 19, 39, 
-9, 9, 19, 0, -14, 14, 39, 29, 48, 39, 19, 39, 
-9, 19, 29, -4, -19, 24, 39, 24, 34, 34, 19, 29, 
-9, 19, 29, -4, -19, 24, 39, 19, 29, 29, 19, 29, 
-9, 19, 29, -4, -19, 24, 39, 14, 24, 24, 19, 29, 
-9, 19, 29, -4, -19, 24, 39, 9, 19, 19, 19, 29, 
-19, 9, 29, 4, -24, 19, 34, 4, 9, 9, 19, 29, 
-19, 9, 29, 4, -24, 19, 29, 0, 9, 9, 19, 29, 
-19, 9, 29, 4, -24, 19, 24, -4, 9, 9, 19, 29, 
-19, 9, 29, 4, -24, 19, 19, -9, 9, 9, 19, 29, 
-9, 9, 19, 0, -14, 14, 19, -14, 0, 0, 9, 29, 
-9, 9, 19, 0, -14, 14, 19, -19, 0, 0, 9, 29, 
-9, 9, 19, 0, -14, 14, 19, -24, 0, 0, 9, 29, 
-9, 9, 19, 0, -14, 14, 19, -29, 0, 0, 9, 29, 
-14, 4, 19, 4, -17, 12, 19, -39, -9, -4, 9, 19, 
-19, 0, 19, 9, -19, 9, 19, -39, -9, -9, 9, 19, 
-24, -4, 19, 14, -21, 7, 19, -39, -9, -14, 9, 19, 
-29, -9, 19, 19, -24, 4, 19, -39, -9, -19, 9, 19, 
-19, 0, 19, 9, -19, 9, 19, -39, -19, -29, 0, 9, 
-19, 0, 19, 9, -19, 9, 19, -39, -19, -29, 0, 9, 
-19, 0, 19, 9, -19, 9, 19, -39, -19, -29, 0, 9, 
-19, 0, 19, 9, -19, 9, 19, -39, -19, -29, 0, 9, 
-19, 0, 19, 9, -19, 9, 19, -39, -19, -29, 0, 9, 
-19, 0, 19, 9, -19, 9, 19, -39, -19, -29, 0, 9, 
-19, 0, 19, 9, -19, 9, 19, -39, -19, -29, 0, 9, 
-19, 0, 19, 9, -19, 9, 19, -39, -19, -29, 0, 9, 
-29, 0, 29, 14, -29, 14, 19, -39, -29, -29, 0, 9, 
-29, 0, 29, 14, -29, 14, 19, -39, -29, -29, 0, 9, 
-29, 0, 29, 14, -29, 14, 19, -39, -29, -29, 0, 9, 
-29, 0, 29, 14, -29, 14, 19, -39, -29, -29, 0, 9, 
-29, 0, 29, 14, -29, 14, 19, -39, -29, -29, 0, 9, 
-29, 0, 29, 14, -29, 14, 19, -39, -29, -29, 0, 9, 
-29, 0, 29, 14, -29, 14, 19, -39, -29, -29, 0, 9, 
-29, 0, 29, 14, -29, 14, 19, -39, -29, -29, 0, 9, 
-29, 0, 29, 14, -29, 14, 19, -48, -39, -39, -9, 9, 
-29, 0, 29, 14, -29, 14, 19, -48, -39, -39, -9, 9, 
-29, 0, 29, 14, -29, 14, 19, -48, -39, -39, -9, 9, 
-29, 0, 29, 14, -29, 14, 19, -48, -39, -39, -9, 9, 
-29, 0, 29, 14, -29, 14, 19, -48, -39, -39, -19, 0, 
-29, 0, 29, 14, -29, 14, 19, -48, -39, -39, -19, 0, 
-29, 0, 29, 14, -29, 14, 19, -48, -39, -39, -19, 0, 
-29, 0, 29, 14, -29, 14, 19, -48, -39, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, 29, -39, -39, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, 29, -39, -39, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, 29, -39, -39, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, 29, -39, -39, -39, -19, 0, 
-39, -9, 29, 24, -34, 9, 19, -39, -48, -39, -19, 0, 
-39, -9, 29, 24, -34, 9, 19, -39, -48, -39, -19, 0, 
-39, -9, 29, 24, -34, 9, 19, -39, -48, -39, -19, 0, 
-39, -9, 29, 24, -34, 9, 19, -39, -48, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, 19, -39, -39, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, 19, -39, -39, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, 19, -39, -39, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, 19, -39, -39, -39, -19, 0, 
-29, 0, 29, 14, -29, 14, 9, -48, -39, -29, -19, 0, 
-29, 0, 29, 14, -29, 14, 9, -48, -39, -29, -19, 0, 
-29, 0, 29, 14, -29, 14, 9, -48, -39, -29, -19, 0, 
-29, 0, 29, 14, -29, 14, 9, -48, -39, -29, -19, 0, 
-29, 0, 29, 14, -29, 14, 9, -48, -48, -39, -19, 0, 
-29, 0, 29, 14, -29, 14, 9, -48, -48, -39, -19, 0, 
-29, 0, 29, 14, -29, 14, 9, -48, -48, -39, -19, 0, 
-29, 0, 29, 14, -29, 14, 9, -48, -48, -39, -19, 0, 
-29, -4, 24, 17, -26, 9, 19, -39, -43, -39, -29, -9, 
-29, -9, 19, 19, -24, 4, 19, -39, -39, -39, -29, -9, 
-29, -14, 14, 21, -21, 0, 19, -39, -34, -39, -29, -9, 
-29, -19, 9, 24, -19, -4, 19, -39, -29, -39, -29, -9, 
-29, -9, 19, 19, -24, 4, 9, -39, -39, -39, -29, -9, 
-29, -9, 19, 19, -24, 4, 9, -39, -39, -39, -29, -9, 
-29, -9, 19, 19, -24, 4, 9, -39, -39, -39, -29, -9, 
-29, -9, 19, 19, -24, 4, 9, -39, -39, -39, -29, -9, 
-29, -9, 19, 19, -24, 4, 0, -48, -39, -39, -19, -9, 
-29, -9, 19, 19, -24, 4, 0, -48, -39, -39, -19, -9, 
-29, -9, 19, 19, -24, 4, 0, -48, -39, -39, -19, -9, 
-29, -9, 19, 19, -24, 4, 0, -48, -39, -39, -19, -9, 
-29, -19, 9, 24, -19, -4, 0, -48, -39, -29, -19, 0, 
-29, -19, 9, 24, -19, -4, 0, -48, -39, -29, -19, 0, 
-29, -19, 9, 24, -19, -4, 0, -48, -39, -29, -19, 0, 
-29, -19, 9, 24, -19, -4, 0, -48, -39, -29, -19, 0, 
-29, -19, 9, 24, -19, -4, -9, -58, -39, -29, -19, 0, 
-29, -19, 9, 24, -19, -4, -9, -58, -39, -29, -19, 0, 
-29, -19, 9, 24, -19, -4, -9, -58, -39, -29, -19, 0, 
-29, -19, 9, 24, -19, -4, -9, -58, -39, -29, -19, 0, 
-29, -9, 19, 19, -24, 4, -9, -58, -48, -39, -29, 0, 
-29, -9, 19, 19, -24, 4, -9, -58, -48, -39, -29, 0, 
-29, -9, 19, 19, -24, 4, -9, -58, -48, -39, -29, 0, 
-29, -9, 19, 19, -24, 4, -9, -58, -48, -39, -29, 0, 
-29, -9, 19, 19, -24, 4, -19, -68, -48, -48, -29, -9, 
-29, -9, 19, 19, -24, 4, -19, -68, -48, -48, -29, -9, 
-29, -9, 19, 19, -24, 4, -19, -68, -48, -48, -29, -9, 
-29, -9, 19, 19, -24, 4, -19, -68, -48, -48, -29, -9, 
-29, -19, 9, 24, -19, -4, -19, -68, -48, -39, -19, 0, 
-29, -19, 9, 24, -19, -4, -19, -68, -48, -39, -19, 0, 
-29, -19, 9, 24, -19, -4, -19, -68, -48, -39, -19, 0, 
-29, -19, 9, 24, -19, -4, -19, -68, -48, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, -19, -58, -48, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, -19, -58, -48, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, -19, -58, -48, -39, -19, 0, 
-29, -9, 19, 19, -24, 4, -19, -58, -48, -39, -19, 0, 
-19, -19, 0, 19, -9, -9, -19, -68, -58, -39, -19, -9, 
-19, -19, 0, 19, -9, -9, -19, -68, -58, -39, -19, -9, 
-19, -19, 0, 19, -9, -9, -19, -68, -58, -39, -19, -9, 
-19, -19, 0, 19, -9, -9, -19, -68, -58, -39, -19, -9, 
-19, -9, 9, 14, -14, 0, -19, -78, -58, -48, -19, 0, 
-19, -9, 9, 14, -14, 0, -19, -78, -58, -48, -19, 0, 
-19, -9, 9, 14, -14, 0, -19, -78, -58, -48, -19, 0, 
-19, -9, 9, 14, -14, 0, -19, -78, -58, -48, -19, 0, 
-19, -9, 9, 14, -14, 0, -29, -87, -68, -48, -29, -9, 
-19, -9, 9, 14, -14, 0, -29, -87, -68, -48, -29, -9, 
-19, -9, 9, 14, -14, 0, -29, -87, -68, -48, -29, -9, 
-19, -9, 9, 14, -14, 0, -29, -87, -68, -48, -29, -9, 
-29, -19, 9, 24, -19, -4, -29, -78, -68, -48, -29, -9, 
-29, -19, 9, 24, -19, -4, -29, -78, -68, -48, -29, -9, 
-29, -19, 9, 24, -19, -4, -29, -78, -68, -48, -29, -9, 
-29, -19, 9, 24, -19, -4, -29, -78, -68, -48, -29, -9, 
-29, -29, 0, 29, -14, -14, -19, -78, -58, -58, -19, -9, 
-29, -29, 0, 29, -14, -14, -19, -78, -58, -58, -19, -9, 
-29, -29, 0, 29, -14, -14, -19, -78, -58, -58, -19, -9, 
-29, -29, 0, 29, -14, -14, -19, -78, -58, -58, -19, -9, 
-29, -19, 9, 24, -19, -4, -29, -87, -68, -48, -19, -9, 
-29, -19, 9, 24, -19, -4, -29, -87, -68, -48, -19, -9, 
-29, -19, 9, 24, -19, -4, -29, -87, -68, -48, -19, -9, 
-29, -19, 9, 24, -19, -4, -29, -87, -68, -48, -19, -9, 
-29, -9, 19, 19, -24, 4, -29, -78, -68, -48, -9, -4, 
-29, -9, 19, 19, -24, 4, -29, -78, -68, -48, -9, 0, 
-29, -9, 19, 19, -24, 4, -29, -78, -68, -48, -9, 4, 
-29, -9, 19, 19, -24, 4, -29, -78, -68, -48, -9, 9, 
-19, -9, 9, 14, -14, 0, -39, -87, -68, -58, -19, 4, 
-19, -9, 9, 14, -14, 0, -39, -87, -68, -58, -19, 0, 
-19, -9, 9, 14, -14, 0, -39, -87, -68, -58, -19, -4, 
-19, -9, 9, 14, -14, 0, -39, -87, -68, -58, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -87, -78, -48, -29, -9, 
-19, -19, 0, 19, -9, -9, -39, -87, -78, -48, -29, -9, 
-19, -19, 0, 19, -9, -9, -39, -87, -78, -48, -29, -9, 
-19, -19, 0, 19, -9, -9, -39, -87, -78, -48, -29, -9, 
-19, -9, 9, 14, -14, 0, -29, -87, -68, -39, -19, 0, 
-19, -9, 9, 14, -14, 0, -29, -87, -68, -39, -19, 0, 
-19, -9, 9, 14, -14, 0, -29, -87, -68, -39, -19, 0, 
-19, -9, 9, 14, -14, 0, -29, -87, -68, -39, -19, 0, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, 0, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, 0, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, 0, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, 0, 
-29, -19, 9, 24, -19, -4, -29, -97, -68, -48, -19, 0, 
-29, -19, 9, 24, -19, -4, -29, -97, -68, -48, -19, 0, 
-29, -19, 9, 24, -19, -4, -29, -97, -68, -48, -19, 0, 
-29, -19, 9, 24, -19, -4, -29, -97, -68, -48, -19, 0, 
-19, -9, 9, 14, -14, 0, -39, -97, -68, -48, -19, 0, 
-19, -9, 9, 14, -14, 0, -39, -97, -68, -48, -19, 0, 
-19, -9, 9, 14, -14, 0, -39, -97, -68, -48, -19, 0, 
-19, -9, 9, 14, -14, 0, -39, -97, -68, -48, -19, 0, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -48, -97, -68, -48, -19, 0, 
-19, -19, 0, 19, -9, -9, -48, -97, -68, -48, -19, 0, 
-19, -19, 0, 19, -9, -9, -48, -97, -68, -48, -19, 0, 
-19, -19, 0, 19, -9, -9, -48, -97, -68, -48, -19, 0, 
-29, -19, 9, 24, -19, -4, -39, -97, -68, -48, -19, 0, 
-29, -19, 9, 24, -19, -4, -39, -97, -68, -48, -19, 0, 
-29, -19, 9, 24, -19, -4, -39, -97, -68, -48, -19, 0, 
-29, -19, 9, 24, -19, -4, -39, -97, -68, -48, -19, 0, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -48, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -48, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -48, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -48, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -48, -107, -68, -48, -9, -9, 
-19, -19, 0, 19, -9, -9, -48, -107, -68, -48, -9, -9, 
-19, -19, 0, 19, -9, -9, -48, -107, -68, -48, -9, -9, 
-19, -19, 0, 19, -9, -9, -48, -107, -68, -48, -9, -9, 
-19, -19, 0, 19, -9, -9, -48, -107, -68, -58, -19, -9, 
-19, -19, 0, 19, -9, -9, -48, -107, -68, -58, -19, -9, 
-19, -19, 0, 19, -9, -9, -48, -107, -68, -58, -19, -9, 
-19, -19, 0, 19, -9, -9, -48, -107, -68, -58, -19, -9, 
-19, -9, 9, 14, -14, 0, -48, -107, -68, -48, -19, -9, 
-19, -9, 9, 14, -14, 0, -48, -107, -68, -48, -19, -9, 
-19, -9, 9, 14, -14, 0, -48, -107, -68, -48, -19, -9, 
-19, -9, 9, 14, -14, 0, -48, -107, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -48, -19, -9, 
-29, -19, 9, 24, -19, -4, -39, -107, -68, -48, -19, -9, 
-29, -19, 9, 24, -19, -4, -39, -107, -68, -48, -19, -9, 
-29, -19, 9, 24, -19, -4, -39, -107, -68, -48, -19, -9, 
-29, -19, 9, 24, -19, -4, -39, -107, -68, -48, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -107, -68, -48, -9, 0, 
-19, -19, 0, 19, -9, -9, -39, -107, -68, -48, -9, 0, 
-19, -19, 0, 19, -9, -9, -39, -107, -68, -48, -9, 0, 
-19, -19, 0, 19, -9, -9, -39, -107, -68, -48, -9, 0, 
-19, -29, -9, 24, -4, -19, -39, -107, -68, -48, -9, 0, 
-19, -29, -9, 24, -4, -19, -39, -107, -68, -48, -9, 0, 
-19, -29, -9, 24, -4, -19, -39, -107, -68, -48, -9, 0, 
-19, -29, -9, 24, -4, -19, -39, -107, -68, -48, -9, 0, 
-19, -29, -9, 24, -4, -19, -39, -107, -68, -39, -19, 0, 
-19, -29, -9, 24, -4, -19, -39, -107, -68, -39, -19, 0, 
-19, -29, -9, 24, -4, -19, -39, -107, -68, -39, -19, 0, 
-19, -29, -9, 24, -4, -19, -39, -107, -68, -39, -19, 0, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -39, -19, -9, 
-19, -19, 0, 19, -9, -9, -39, -97, -68, -39, -19, -9, 
