I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
58, 0, -58, -29, 58, -29, 87, -58, 78, 19, -19, -9, 
73, 14, -58, -43, 65, -21, 73, -73, 78, 29, 4, 19, 
87, 29, -58, -58, 73, -14, 58, -87, 78, 39, 29, 48, 
117, 63, -53, -90, 85, 4, 24, -117, 97, 78, 107, 136, 
146, 97, -48, -122, 97, 24, -9, -146, 117, 117, 185, 224, 
214, 151, -63, -183, 139, 43, -68, -161, 190, 209, 302, 356, 
283, 204, -78, -244, 180, 63, -126, -175, 263, 302, 419, 488, 
292, 263, -29, -278, 161, 117, -156, -131, 409, 483, 570, 570, 
302, 322, 19, -312, 141, 170, -185, -87, 556, 663, 722, 653, 
136, 351, 214, -244, -39, 283, -78, 122, 834, 946, 702, 429, 
-29, 380, 409, -175, -219, 395, 29, 331, 1112, 1229, 683, 204, 
-244, 253, 497, -4, -370, 375, 253, 614, 1302, 1302, 375, -170, 
-458, 126, 585, 165, -522, 356, 478, 897, 1493, 1376, 68, -546, 
-541, 34, 575, 253, -558, 305, 610, 1044, 1493, 1249, -102, -634, 
-624, -58, 566, 341, -595, 253, 741, 1190, 1493, 1122, -273, -722, 
-624, -107, 517, 366, -570, 204, 810, 1263, 1405, 966, -336, -712, 
-624, -156, 468, 390, -546, 156, 878, 1337, 1317, 810, -400, -702, 
-590, -209, 380, 400, -485, 85, 897, 1337, 1190, 644, -453, -683, 
-556, -263, 292, 409, -424, 14, 917, 1337, 1063, 478, -507, -663, 
-522, -297, 224, 409, -373, -36, 897, 1293, 902, 322, -531, -649, 
-488, -331, 156, 409, -322, -87, 878, 1249, 741, 165, -556, -634, 
-429, -331, 97, 380, -263, -117, 844, 1288, 663, 73, -556, -570, 
-370, -331, 39, 351, -204, -146, 810, 1327, 585, -19, -556, -507, 
-366, -317, 48, 341, -207, -134, 805, 1283, 463, -34, -512, -478, 
-361, -302, 58, 331, -209, -122, 800, 1239, 341, -48, -468, -448, 
-336, -273, 63, 305, -200, -104, 800, 1093, 180, -73, -424, -414, 
-312, -244, 68, 278, -190, -87, 800, 946, 19, -97, -380, -380, 
-292, -224, 68, 258, -180, -78, 790, 736, -102, -146, -351, -346, 
-273, -204, 68, 239, -170, -68, 780, 527, -224, -195, -322, -312, 
-253, -200, 53, 226, -153, -73, 732, 180, -351, -292, -317, -297, 
-234, -195, 39, 214, -136, -78, 683, -165, -478, -390, -312, -283, 
-200, -165, 34, 183, -117, -65, 570, -380, -502, -405, -283, -248, 
-165, -136, 29, 151, -97, -53, 458, -595, -527, -419, -253, -214, 
-102, -87, 14, 95, -58, -36, 336, -556, -429, -356, -190, -141, 
-39, -39, 0, 39, -19, -19, 214, -517, -331, -292, -126, -68, 
14, -14, -29, 0, 21, -21, 146, -429, -244, -234, -82, -24, 
68, 9, -58, -39, 63, -24, 78, -341, -156, -175, -39, 19, 
82, 9, -73, -46, 78, -31, 73, -307, -122, -156, -29, 24, 
97, 9, -87, -53, 92, -39, 68, -273, -87, -136, -19, 29, 
97, 9, -87, -53, 92, -39, 68, -268, -102, -146, -19, 43, 
97, 9, -87, -53, 92, -39, 68, -263, -117, -156, -19, 58, 
102, 9, -92, -56, 97, -41, 68, -263, -126, -156, -19, 63, 
107, 9, -97, -58, 102, -43, 68, -263, -136, -156, -19, 68, 
107, 9, -97, -58, 102, -43, 58, -263, -141, -156, -19, 73, 
107, 9, -97, -58, 102, -43, 48, -263, -146, -156, -19, 78, 
117, 9, -107, -63, 112, -48, 48, -268, -161, -156, -19, 82, 
126, 9, -117, -68, 122, -53, 48, -273, -175, -156, -19, 87, 
131, 9, -122, -70, 126, -56, 43, -278, -190, -165, -19, 92, 
136, 9, -126, -73, 131, -58, 39, -283, -204, -175, -19, 97, 
136, 9, -126, -73, 131, -58, 34, -292, -209, -180, -14, 107, 
136, 9, -126, -73, 131, -58, 29, -302, -214, -185, -9, 117, 
151, 9, -141, -80, 146, -65, 14, -326, -214, -200, -9, 122, 
165, 9, -156, -87, 161, -73, 0, -351, -214, -214, -9, 126, 
175, 9, -165, -92, 170, -78, -4, -375, -239, -234, -4, 136, 
185, 9, -175, -97, 180, -82, -9, -400, -263, -253, 0, 146, 
195, 9, -185, -102, 190, -87, -24, -429, -287, -268, 0, 151, 
204, 9, -195, -107, 200, -92, -39, -458, -312, -283, 0, 156, 
224, 14, -209, -119, 217, -97, -58, -483, -336, -302, 4, 170, 
244, 19, -224, -131, 234, -102, -78, -507, -361, -322, 9, 185, 
253, 29, -224, -141, 239, -97, -102, -536, -385, -341, 24, 204, 
263, 39, -224, -151, 244, -92, -126, -566, -409, -361, 39, 224, 
292, 53, -239, -173, 265, -92, -141, -595, -424, -370, 48, 244, 
322, 68, -253, -195, 287, -92, -156, -624, -439, -380, 58, 263, 
336, 82, -253, -209, 295, -85, -180, -644, -444, -370, 78, 278, 
351, 97, -253, -224, 302, -78, -204, -663, -448, -361, 97, 292, 
366, 107, -258, -236, 312, -75, -224, -688, -458, -356, 112, 307, 
380, 117, -263, -248, 322, -73, -244, -712, -468, -351, 126, 322, 
385, 131, -253, -258, 319, -61, -263, -727, -468, -331, 146, 336, 
390, 146, -244, -268, 317, -48, -283, -741, -468, -312, 165, 351, 
400, 161, -239, -280, 319, -39, -297, -741, -463, -292, 175, 361, 
409, 175, -234, -292, 322, -29, -312, -741, -458, -273, 185, 370, 
409, 180, -229, -295, 319, -24, -322, -741, -448, -248, 204, 370, 
409, 185, -224, -297, 317, -19, -331, -741, -439, -224, 224, 370, 
405, 195, -209, -300, 307, -7, -331, -741, -414, -195, 229, 370, 
400, 204, -195, -302, 297, 4, -331, -741, -390, -165, 234, 370, 
400, 214, -185, -307, 292, 14, -331, -717, -361, -146, 234, 366, 
400, 224, -175, -312, 287, 24, -331, -692, -331, -126, 234, 361, 
390, 224, -165, -307, 278, 29, -322, -678, -302, -102, 234, 346, 
380, 224, -156, -302, 268, 34, -312, -663, -273, -78, 234, 331, 
375, 234, -141, -305, 258, 46, -292, -624, -229, -58, 234, 317, 
370, 244, -126, -307, 248, 58, -273, -585, -185, -39, 234, 302, 
351, 234, -117, -292, 234, 58, -258, -566, -161, -24, 224, 292, 
331, 224, -107, -278, 219, 58, -244, -546, -136, -9, 214, 283, 
317, 214, -102, -265, 209, 56, -224, -512, -112, 4, 204, 263, 
302, 204, -97, -253, 200, 53, -204, -478, -87, 19, 195, 244, 
292, 204, -87, -248, 190, 58, -185, -444, -63, 24, 180, 219, 
283, 204, -78, -244, 180, 63, -165, -409, -39, 29, 165, 195, 
258, 185, -73, -222, 165, 56, -146, -361, -34, 39, 156, 190, 
234, 165, -68, -200, 151, 48, -126, -312, -29, 48, 146, 185, 
224, 156, -68, -190, 146, 43, -112, -283, -24, 48, 131, 165, 
214, 146, -68, -180, 141, 39, -97, -253, -19, 48, 117, 146, 
200, 141, -58, -170, 129, 41, -78, -224, -14, 53, 102, 126, 
185, 136, -48, -161, 117, 43, -58, -195, -9, 58, 87, 107, 
170, 122, -48, -146, 109, 36, -48, -165, 0, 58, 78, 102, 
156, 107, -48, -131, 102, 29, -39, -136, 9, 58, 68, 97, 
146, 92, -53, -119, 100, 19, -29, -122, 24, 58, 68, 97, 
136, 78, -58, -107, 97, 9, -19, -107, 39, 58, 68, 97, 
126, 68, -58, -97, 92, 4, -9, -97, 53, 58, 58, 92, 
117, 58, -58, -87, 87, 0, 0, -87, 68, 58, 48, 87, 
112, 53, -58, -82, 85, -2, 4, -82, 73, 53, 43, 82, 
107, 48, -58, -78, 82, -4, 9, -78, 78, 48, 39, 78, 
102, 43, -58, -73, 80, -7, 14, -68, 87, 48, 39, 78, 
97, 39, -58, -68, 78, -9, 19, -58, 97, 48, 39, 78, 
97, 39, -58, -68, 78, -9, 24, -48, 107, 48, 34, 68, 
97, 39, -58, -68, 78, -9, 29, -39, 117, 48, 29, 58, 
97, 39, -58, -68, 78, -9, 29, -39, 122, 48, 29, 58, 
97, 39, -58, -68, 78, -9, 29, -39, 126, 48, 29, 58, 
97, 39, -58, -68, 78, -9, 29, -58, 126, 48, 29, 63, 
97, 39, -58, -68, 78, -9, 29, -78, 126, 48, 29, 68, 
97, 39, -58, -68, 78, -9, 29, -78, 131, 53, 29, 68, 
97, 39, -58, -68, 78, -9, 29, -78, 136, 58, 29, 68, 
97, 43, -53, -70, 75, -4, 29, -78, 136, 58, 29, 73, 
97, 48, -48, -73, 73, 0, 29, -78, 136, 58, 29, 78, 
102, 48, -53, -75, 78, -2, 24, -78, 136, 63, 29, 78, 
107, 48, -58, -78, 82, -4, 19, -78, 136, 68, 29, 78, 
107, 48, -58, -78, 82, -4, 19, -68, 136, 73, 34, 87, 
107, 48, -58, -78, 82, -4, 19, -58, 136, 78, 39, 97, 
112, 48, -63, -80, 87, -7, 14, -68, 136, 78, 39, 97, 
117, 48, -68, -82, 92, -9, 9, -78, 136, 78, 39, 97, 
117, 48, -68, -82, 92, -9, 9, -78, 136, 78, 39, 97, 
117, 48, -68, -82, 92, -9, 9, -78, 136, 78, 39, 97, 
122, 53, -68, -87, 95, -7, 9, -68, 136, 78, 43, 97, 
126, 58, -68, -92, 97, -4, 9, -58, 136, 78, 48, 97, 
126, 58, -68, -92, 97, -4, 4, -73, 136, 78, 48, 97, 
126, 58, -68, -92, 97, -4, 0, -87, 136, 78, 48, 97, 
126, 58, -68, -92, 97, -4, 0, -87, 136, 78, 48, 102, 
126, 58, -68, -92, 97, -4, 0, -87, 136, 78, 48, 107, 
126, 58, -68, -92, 97, -4, 0, -87, 141, 78, 48, 107, 
126, 58, -68, -92, 97, -4, 0, -87, 146, 78, 48, 107, 
126, 58, -68, -92, 97, -4, 0, -87, 151, 82, 48, 97, 
126, 58, -68, -92, 97, -4, 0, -87, 156, 87, 48, 87, 
122, 58, -63, -90, 92, -2, 0, -92, 156, 87, 48, 87, 
117, 58, -58, -87, 87, 0, 0, -97, 156, 87, 48, 87, 
117, 58, -58, -87, 87, 0, 0, -97, 156, 87, 48, 87, 
117, 58, -58, -87, 87, 0, 0, -97, 156, 87, 48, 87, 
117, 58, -58, -87, 87, 0, 0, -97, 156, 87, 48, 92, 
117, 58, -58, -87, 87, 0, 0, -97, 156, 87, 48, 97, 
117, 58, -58, -87, 87, 0, 4, -92, 165, 87, 48, 97, 
117, 58, -58, -87, 87, 0, 9, -87, 175, 87, 48, 97, 
117, 63, -53, -90, 85, 4, 9, -87, 175, 87, 48, 92, 
117, 68, -48, -92, 82, 9, 9, -87, 175, 87, 48, 87, 
117, 68, -48, -92, 82, 9, 9, -92, 175, 82, 43, 87, 
117, 68, -48, -92, 82, 9, 9, -97, 175, 78, 39, 87, 
117, 68, -48, -92, 82, 9, 9, -102, 175, 73, 39, 82, 
117, 68, -48, -92, 82, 9, 9, -107, 175, 68, 39, 78, 
117, 68, -48, -92, 82, 9, 9, -107, 175, 68, 39, 78, 
117, 68, -48, -92, 82, 9, 9, -107, 175, 68, 39, 78, 
117, 68, -48, -92, 82, 9, 9, -107, 175, 68, 39, 82, 
117, 68, -48, -92, 82, 9, 9, -107, 175, 68, 39, 87, 
117, 68, -48, -92, 82, 9, 9, -112, 175, 63, 39, 87, 
117, 68, -48, -92, 82, 9, 9, -117, 175, 58, 39, 87, 
117, 63, -53, -90, 85, 4, 9, -117, 175, 58, 39, 87, 
117, 58, -58, -87, 87, 0, 9, -117, 175, 58, 39, 87, 
117, 58, -58, -87, 87, 0, 9, -117, 175, 58, 39, 87, 
117, 58, -58, -87, 87, 0, 9, -117, 175, 58, 39, 87, 
107, 58, -48, -82, 78, 4, 4, -117, 175, 58, 39, 87, 
97, 58, -39, -78, 68, 9, 0, -117, 175, 58, 39, 87, 
97, 53, -43, -75, 70, 4, 0, -112, 175, 58, 34, 78, 
97, 48, -48, -73, 73, 0, 0, -107, 175, 58, 29, 68, 
97, 48, -48, -73, 73, 0, 0, -107, 175, 58, 29, 68, 
97, 48, -48, -73, 73, 0, 0, -107, 175, 58, 29, 68, 
97, 48, -48, -73, 73, 0, 0, -102, 170, 58, 29, 73, 
97, 48, -48, -73, 73, 0, 0, -97, 165, 58, 29, 78, 
97, 48, -48, -73, 73, 0, 0, -97, 165, 58, 29, 78, 
97, 48, -48, -73, 73, 0, 0, -97, 165, 58, 29, 78, 
92, 43, -48, -68, 70, -2, 4, -97, 170, 58, 29, 78, 
87, 39, -48, -63, 68, -4, 9, -97, 175, 58, 29, 78, 
87, 39, -48, -63, 68, -4, 9, -107, 175, 58, 29, 73, 
87, 39, -48, -63, 68, -4, 9, -117, 175, 58, 29, 68, 
92, 48, -43, -70, 68, 2, 9, -117, 175, 58, 34, 68, 
97, 58, -39, -78, 68, 9, 9, -117, 175, 58, 39, 68, 
97, 58, -39, -78, 68, 9, 9, -122, 175, 58, 39, 73, 
97, 58, -39, -78, 68, 9, 9, -126, 175, 58, 39, 78, 
97, 58, -39, -78, 68, 9, 14, -126, 175, 58, 39, 78, 
97, 58, -39, -78, 68, 9, 19, -126, 175, 58, 39, 78, 
107, 63, -43, -85, 75, 9, 19, -117, 180, 63, 39, 78, 
117, 68, -48, -92, 82, 9, 19, -107, 185, 68, 39, 78, 
122, 78, -43, -100, 82, 17, 24, -102, 195, 73, 43, 78, 
126, 87, -39, -107, 82, 24, 29, -97, 204, 78, 48, 78, 
126, 87, -39, -107, 82, 24, 39, -82, 209, 82, 48, 78, 
126, 87, -39, -107, 82, 24, 48, -68, 214, 87, 48, 78, 
126, 92, -34, -109, 80, 29, 53, -58, 214, 87, 48, 82, 
126, 97, -29, -112, 78, 34, 58, -48, 214, 87, 48, 87, 
117, 97, -19, -107, 68, 39, 63, -43, 229, 92, 53, 87, 
117, 97, -19, -107, 68, 39, 63, -34, 234, 97, 58, 87, 
117, 102, -14, -109, 65, 43, 68, -24, 244, 102, 63, 92, 
126, 107, -19, -117, 73, 43, 53, -34, 234, 107, 63, 92, 
126, 112, -14, -119, 70, 48, 19, -68, 229, 97, 63, 92, 
126, 117, -9, -122, 68, 53, 4, -78, 224, 87, 63, 97, 
122, 117, -4, -119, 63, 56, -19, -102, 209, 82, 58, 82, 
112, 112, 0, -112, 56, 56, -43, -131, 200, 82, 53, 78, 
126, 122, -4, -124, 65, 58, -39, -131, 204, 82, 58, 82, 
146, 126, -19, -136, 82, 53, -34, -141, 195, 78, 58, 82, 
156, 136, -19, -146, 87, 58, -34, -146, 190, 73, 58, 92, 
165, 141, -24, -153, 95, 58, -39, -156, 185, 68, 58, 102, 
170, 161, -9, -165, 90, 75, -43, -170, 175, 63, 58, 97, 
165, 170, 4, -168, 80, 87, -43, -175, 175, 63, 58, 97, 
170, 170, 0, -170, 85, 85, -24, -165, 185, 68, 63, 102, 
180, 165, -14, -173, 97, 75, -9, -156, 185, 73, 63, 102, 
161, 141, -19, -151, 90, 61, 9, -146, 185, 78, 63, 102, 
146, 117, -29, -131, 87, 43, 14, -141, 175, 73, 53, 92, 
131, 112, -19, -122, 75, 46, 19, -141, 170, 68, 43, 82, 
117, 97, -19, -107, 68, 39, 24, -141, 170, 53, 39, 78, 
117, 82, -34, -100, 75, 24, 34, -136, 170, 48, 34, 78, 
112, 68, -43, -90, 78, 12, 43, -131, 165, 48, 34, 73, 
102, 53, -48, -78, 75, 2, 43, -126, 156, 43, 24, 58, 
92, 39, -53, -65, 73, -7, 48, -126, 146, 43, 19, 48, 
87, 24, -63, -56, 75, -19, 53, -122, 141, 39, 14, 48, 
82, 14, -68, -48, 75, -26, 58, -122, 136, 29, 9, 48, 
82, 19, -63, -51, 73, -21, 63, -122, 131, 29, 9, 43, 
82, 19, -63, -51, 73, -21, 63, -122, 126, 29, 14, 43, 
78, 19, -58, -48, 68, -19, 63, -122, 122, 29, 14, 48, 
68, 19, -48, -43, 58, -14, 63, -122, 122, 29, 14, 48, 
68, 14, -53, -41, 61, -19, 73, -122, 122, 29, 4, 34, 
73, 9, -63, -41, 68, -26, 82, -122, 122, 29, -4, 19, 
73, 9, -63, -41, 68, -26, 78, -122, 126, 29, 4, 34, 
68, 4, -63, -36, 65, -29, 78, -122, 126, 29, 9, 48, 
68, 4, -63, -36, 65, -29, 78, -122, 122, 29, 9, 48, 
68, 4, -63, -36, 65, -29, 82, -122, 122, 29, 9, 48, 
68, 9, -58, -39, 63, -24, 82, -126, 126, 24, 4, 34, 
68, 14, -53, -41, 61, -19, 78, -126, 136, 24, 0, 19, 
73, 19, -53, -46, 63, -17, 78, -126, 136, 24, 0, 29, 
78, 19, -58, -48, 68, -19, 78, -126, 136, 24, 0, 39, 
78, 19, -58, -48, 68, -19, 68, -136, 117, 9, 0, 34, 
73, 19, -53, -46, 63, -17, 63, -131, 112, 4, 0, 34, 
63, 4, -58, -34, 61, -26, 73, -122, 117, 4, -4, 29, 
58, -4, -63, -26, 61, -34, 87, -102, 141, 29, -9, 19, 
58, 14, -43, -36, 51, -14, 122, 43, 297, 112, 4, 29, 
63, 19, -43, -41, 53, -12, 146, 234, 478, 229, 53, 63, 
68, 34, -34, -51, 51, 0, 175, 297, 639, 385, 126, 102, 
82, 68, -14, -75, 48, 26, 175, 185, 649, 507, 234, 141, 
87, 141, 53, -114, 17, 97, 131, -117, 497, 634, 419, 204, 
107, 219, 112, -163, -2, 165, 63, -468, 219, 629, 575, 292, 
146, 326, 180, -236, -17, 253, -53, -897, -268, 551, 814, 414, 
224, 414, 190, -319, 17, 302, -224, -1342, -819, 292, 897, 531, 
419, 483, 63, -451, 178, 273, -405, -1673, -1234, -92, 761, 785, 
483, 502, 19, -492, 231, 261, -522, -1991, -1581, -366, 600, 829, 
322, 429, 107, -375, 107, 268, -556, -2171, -1912, -766, 219, 419, 
190, 346, 156, -268, 17, 251, -575, -2176, -2030, -1073, -146, 34, 
87, 4, -82, -46, 85, -39, -390, -1825, -1908, -1449, -692, -429, 
29, -146, -175, 58, 102, -161, -283, -1517, -1683, -1488, -863, -639, 
29, -170, -200, 70, 114, -185, -258, -1278, -1283, -1146, -712, -527, 
29, -180, -209, 75, 119, -195, -200, -1024, -946, -878, -580, -429, 
29, -122, -151, 46, 90, -136, -136, -775, -644, -605, -385, -307, 
29, -63, -92, 17, 61, -78, -87, -575, -414, -400, -239, -209, 
34, -24, -58, -4, 46, -41, -34, -424, -248, -234, -165, -136, 
43, 0, -43, -21, 43, -21, 14, -278, -97, -117, -102, -78, 
58, 9, -48, -34, 53, -19, 34, -195, -4, -48, -34, -39, 
73, 14, -58, -43, 65, -21, 58, -146, 43, -9, 0, -19, 
73, 9, -63, -41, 68, -26, 63, -136, 48, -9, -9, -19, 
73, 4, -68, -39, 70, -31, 73, -117, 68, -9, -9, -19, 
73, 0, -73, -36, 73, -36, 73, -112, 87, -9, -14, -14, 
73, 0, -73, -36, 73, -36, 73, -107, 102, 0, -14, -14, 
73, 0, -73, -36, 73, -36, 73, -112, 102, 0, -14, -24, 
78, 0, -78, -39, 78, -39, 78, -117, 102, 0, -19, -34, 
73, 0, -73, -36, 73, -36, 78, -117, 102, -4, -19, -24, 
68, 0, -68, -34, 68, -34, 78, -126, 112, -9, -19, -14, 
68, -4, -73, -31, 70, -39, 78, -117, 112, -9, -14, -14, 
68, -9, -78, -29, 73, -43, 78, -112, 107, -9, -14, -14, 
68, -9, -78, -29, 73, -43, 68, -117, 92, -9, -14, -29, 
63, -9, -73, -26, 68, -41, 63, -117, 78, -9, -14, -34, 
63, -4, -68, -29, 65, -36, 63, -112, 73, -14, -19, -24, 
68, 0, -68, -34, 68, -34, 63, -112, 73, -19, -19, -19, 
68, -4, -73, -31, 70, -39, 63, -122, 78, -19, -19, -19, 
68, -4, -73, -31, 70, -39, 63, -122, 78, -19, -19, -19, 
78, 0, -78, -39, 78, -39, 63, -126, 82, -24, -24, -24, 
82, 0, -82, -41, 82, -41, 63, -122, 82, -29, -29, -29, 
87, 0, -87, -43, 87, -43, 58, -122, 87, -34, -29, -29, 
92, 0, -92, -46, 92, -46, 58, -122, 87, -39, -34, -29, 
92, 0, -92, -46, 92, -46, 58, -122, 92, -39, -29, -24, 
92, 0, -92, -46, 92, -46, 53, -122, 87, -39, -24, -19, 
87, 0, -87, -43, 87, -43, 48, -107, 92, -39, -24, -19, 
87, 0, -87, -43, 87, -43, 43, -97, 92, -43, -24, -19, 
82, 0, -82, -41, 82, -41, 43, -82, 92, -43, -34, -24, 
78, 0, -78, -39, 78, -39, 39, -78, 87, -43, -39, -34, 
78, 0, -78, -39, 78, -39, 24, -78, 92, -43, -34, -34, 
73, -4, -78, -34, 75, -41, 14, -73, 92, -48, -34, -34, 
78, -4, -82, -36, 80, -43, 14, -58, 92, -43, -39, -29, 
82, -4, -87, -39, 85, -46, 19, -53, 92, -39, -39, -29, 
82, 0, -82, -41, 82, -41, 19, -34, 87, -34, -39, -34, 
82, 4, -78, -43, 80, -36, 19, -19, 82, -29, -43, -43, 
82, 4, -78, -43, 80, -36, 19, -9, 92, -19, -48, -39, 
78, 4, -73, -41, 75, -34, 19, -4, 82, -19, -53, -39, 
78, 4, -73, -41, 75, -34, 19, 0, 68, -29, -53, -39, 
78, 4, -73, -41, 75, -34, 24, 9, 68, -29, -58, -43, 
87, 9, -78, -48, 82, -34, 29, 19, 87, -34, -63, -48, 
97, 24, -73, -61, 85, -24, 29, 39, 92, -24, -63, -48, 
97, 29, -68, -63, 82, -19, 34, 53, 92, -24, -63, -58, 
87, 29, -58, -58, 73, -14, 34, 53, 97, -24, -63, -63, 
82, 24, -58, -53, 70, -17, 34, 53, 117, -29, -68, -68, 
78, 24, -53, -51, 65, -14, 34, 48, 136, -39, -78, -73, 
78, 29, -48, -53, 63, -9, 39, 48, 136, -48, -82, -73, 
78, 29, -48, -53, 63, -9, 43, 53, 136, -53, -87, -73, 
78, 34, -43, -56, 61, -4, 43, 58, 136, -58, -82, -73, 
78, 34, -43, -56, 61, -4, 43, 68, 136, -63, -78, -78, 
82, 34, -48, -58, 65, -7, 43, 48, 136, -63, -78, -82, 
82, 39, -43, -61, 63, -2, 43, 43, 136, -63, -78, -87, 
82, 43, -39, -63, 61, 2, 43, 43, 136, -68, -68, -87, 
78, 53, -24, -65, 51, 14, 48, 34, 131, -78, -58, -92, 
82, 53, -29, -68, 56, 12, 48, 29, 122, -78, -58, -82, 
82, 53, -29, -68, 56, 12, 48, 24, 117, -73, -53, -73, 
82, 53, -29, -68, 56, 12, 43, 24, 117, -73, -58, -78, 
82, 53, -29, -68, 56, 12, 39, 19, 112, -78, -63, -78, 
82, 63, -19, -73, 51, 21, 29, 0, 107, -73, -63, -78, 
82, 63, -19, -73, 51, 21, 19, -14, 92, -73, -63, -82, 
92, 63, -29, -78, 61, 17, 19, -29, 92, -78, -58, -82, 
97, 58, -39, -78, 68, 9, 19, -39, 87, -73, -53, -82, 
97, 53, -43, -75, 70, 4, 9, -48, 73, -63, -43, -73, 
97, 53, -43, -75, 70, 4, 0, -48, 68, -53, -39, -68, 
97, 53, -43, -75, 70, 4, 0, -68, 63, -53, -34, -68, 
97, 53, -43, -75, 70, 4, 0, -82, 53, -58, -29, -63, 
97, 58, -39, -78, 68, 9, -4, -82, 53, -53, -29, -58, 
97, 58, -39, -78, 68, 9, -9, -87, 48, -48, -34, -58, 
97, 58, -39, -78, 68, 9, -14, -97, 34, -58, -34, -63, 
97, 48, -48, -73, 73, 0, -19, -97, 29, -58, -34, -68, 
92, 39, -53, -65, 73, -7, -39, -102, 29, -63, -34, -63, 
87, 29, -58, -58, 73, -14, -48, -122, 14, -63, -34, -73, 
87, 24, -63, -56, 75, -19, -48, -131, 4, -68, -34, -78, 
87, 24, -63, -56, 75, -19, -48, -141, -9, -68, -34, -78, 
97, 24, -73, -61, 85, -24, -53, -141, -14, -73, -34, -78, 
107, 24, -82, -65, 95, -29, -58, -141, -24, -73, -34, -78, 
92, 14, -78, -53, 85, -31, -68, -151, -34, -73, -39, -73, 
82, 4, -78, -43, 80, -36, -73, -156, -34, -73, -39, -73, 
78, 4, -73, -41, 75, -34, -73, -165, -39, -73, -43, -78, 
73, 0, -73, -36, 73, -36, -78, -175, -39, -78, -53, -87, 
73, 4, -68, -39, 70, -31, -78, -190, -48, -82, -53, -92, 
73, 9, -63, -41, 68, -26, -78, -195, -58, -82, -53, -97, 
78, 9, -68, -43, 73, -29, -82, -200, -53, -82, -53, -97, 
82, 4, -78, -43, 80, -36, -87, -200, -53, -82, -63, -97, 
87, 4, -82, -46, 85, -39, -87, -204, -48, -78, -58, -102, 
87, 4, -82, -46, 85, -39, -87, -204, -39, -73, -58, -102, 
87, 9, -78, -48, 82, -34, -87, -209, -34, -68, -58, -107, 
87, 9, -78, -48, 82, -34, -87, -209, -19, -73, -58, -117, 
87, 9, -78, -48, 82, -34, -87, -209, 0, -68, -58, -117, 
87, 4, -82, -46, 85, -39, -82, -209, 0, -68, -63, -117, 
87, 4, -82, -46, 85, -39, -82, -219, 4, -68, -58, -117, 
87, 4, -82, -46, 85, -39, -82, -229, 9, -63, -53, -117, 
82, 4, -78, -43, 80, -36, -78, -229, 19, -43, -53, -112, 
78, 0, -78, -39, 78, -39, -78, -229, 29, -34, -48, -107, 
82, 0, -82, -41, 82, -41, -82, -224, 34, -29, -48, -107, 
82, 0, -82, -41, 82, -41, -87, -219, 43, -24, -48, -107, 
82, -9, -92, -36, 87, -51, -87, -209, 68, -19, -43, -107, 
92, -9, -102, -41, 97, -56, -87, -195, 78, -4, -43, -102, 
92, 0, -92, -46, 92, -46, -87, -180, 82, 14, -29, -97, 
92, 9, -82, -51, 87, -36, -87, -165, 102, 24, -24, -92, 
97, 9, -87, -53, 92, -39, -82, -156, 117, 29, -19, -82, 
102, 19, -82, -61, 92, -31, -73, -151, 126, 43, -14, -78, 
97, 24, -73, -61, 85, -24, -78, -141, 131, 58, 0, -68, 
97, 29, -68, -63, 82, -19, -87, -136, 136, 78, 9, -58, 
97, 29, -68, -63, 82, -19, -97, -131, 141, 87, 9, -58, 
97, 29, -68, -63, 82, -19, -107, -126, 146, 97, 9, -58, 
97, 29, -68, -63, 82, -19, -117, -126, 151, 102, 14, -58, 
97, 34, -63, -65, 80, -14, -131, -131, 151, 107, 19, -53, 
102, 39, -63, -70, 82, -12, -151, -136, 156, 117, 24, -53, 
107, 48, -58, -78, 82, -4, -190, -170, 146, 126, 24, -53, 
107, 53, -53, -80, 80, 0, -219, -214, 141, 117, 29, -53, 
107, 58, -48, -82, 78, 4, -229, -234, 136, 107, 34, -48, 
112, 58, -53, -85, 82, 2, -229, -244, 122, 102, 34, -48, 
112, 53, -58, -82, 85, -2, -229, -258, 112, 102, 34, -39, 
117, 63, -53, -90, 85, 4, -234, -258, 122, 102, 39, -34, 
126, 68, -58, -97, 92, 4, -239, -268, 117, 97, 39, -34, 
126, 73, -53, -100, 90, 9, -234, -273, 112, 92, 34, -34, 
126, 73, -53, -100, 90, 9, -234, -283, 107, 87, 29, -34, 
126, 68, -58, -97, 92, 4, -229, -287, 87, 78, 24, -34, 
117, 53, -63, -85, 90, -4, -219, -283, 78, 73, 19, -29, 
117, 58, -58, -87, 87, 0, -204, -273, 97, 73, 29, -29, 
122, 58, -63, -90, 92, -2, -195, -263, 107, 73, 34, -34, 
112, 48, -63, -80, 87, -7, -175, -263, 107, 73, 34, -34, 
107, 39, -68, -73, 87, -14, -170, -268, 97, 63, 24, -43, 
97, 24, -73, -61, 85, -24, -161, -268, 92, 58, 4, -58, 
87, 0, -87, -43, 87, -43, -151, -268, 92, 43, -9, -68, 
87, 0, -87, -43, 87, -43, -146, -268, 92, 39, -14, -68, 
82, 0, -82, -41, 82, -41, -141, -268, 87, 39, -14, -73, 
82, 0, -82, -41, 82, -41, -151, -283, 78, 24, -19, -78, 
82, 0, -82, -41, 82, -41, -156, -302, 68, 14, -19, -78, 
